Title,Genre,Subgenres,Setting,Protagonist_Demographics,Protagonist_Gender,Protagonist_Ethnicity,Main_Studio,Theme1, Theme2 ,Number_of_Episodes,Rating
Mahou Shoujo Ore,Fantasy,Comedy,Modern Japan,Teen,Male,Japanese,Pierrot,Magic,Idols,12,7.1
Mahouka Koukou no Rettousei,Fantasy,Adventure,Modern Japan,Teen,Male,Japanese,Madhouse,Magic,School,26,7.8
Maid Sama!,Comedy,Romance,School,Teen,Female,Japanese,J.C.Staff,Romance,School Life,26,7.8
Majestic Prince,Sci-Fi,Action,Space,Teen,Male,Japanese,DOGAKobo,Mecha,War,24,7.4
Maken-Ki!,Action,Comedy,School,Teen,Male,Japanese,AIC,Superpowers,Harem,12,6.8
March Comes in like a Lion,Slice of Life,Drama,Modern Japan,Teen,Male,Japanese,Shaft,Grief,Growth,22,8.5
Maria the Virgin Witch,Fantasy,Comedy,Historical,Teen,Female,Japanese,Production I.G,Witches,War,12,7.4
Mashiroiro Symphony,Comedy,Romance,School,Teen,Male,Japanese,Manglobe,Romance,Music,12,7.1
Masou Gakuen HxH,Action,Comedy,Fantasy,Teen,Male,Japanese,Production IMS,Mecha,Harem,12,6.8
Master of Martial Hearts,Action,Martial Arts,Modern Japan,Teen,Female,Japanese,Arms,Martial Arts,Tournament,5,6.5
Matoi the Sacred Slayer,Action,Fantasy,Modern Japan,Teen,Female,Japanese,White Fox,Exorcists,Shrines,12,7.1
Mawaru Penguindrum,Psychological,Fantasy,Modern Japan,Teen,Male,Japanese,Brain's Base,Psychology,Fate,24,7.8
Mayo Chiki!,Comedy,Romance,School,Teen,Male,Japanese,feel.,Romance,Butlers,13,7.1
Mazinger Z,Action,Mecha,Alternate World,Teen,Male,Japanese,Toei Animation,Mecha,War,92,7.6
Medaka Box,Action,Comedy,School,Teen,Female,Japanese,Gainax,Superpowers,School Life,24,7.4
Megalo Box,Sports,Sci-Fi,Dystopian,Adult,Male,Japanese,TMS Entertainment,Boxing,Technology,13,7.7
Mekakucity Actors,Sci-Fi,Action,Modern Japan,Teen,Male,Japanese,Shaft,Superpowers,Music,12,7.1
Michiko & Hatchin,Action,Adventure,Fictional South America,Adult,Female,Multi-ethnic,Manglobe,Freedom,Family,22,8.2
Mikagura School Suite,Comedy,Fantasy,School,Teen,Female,Japanese,DOGAKobo,Superpowers,School Life,12,7.1
Military!,Comedy,Action,Modern Japan,Teen,Male,Japanese,Arms,Military,School Life,12,6.8
Million Doll,Comedy,Idol,Modern Japan,Teen,Female,Japanese,Asahi Production,Idols,Music,11,6.8
Minami-ke,Comedy,Slice of Life,Modern Japan,Teen,Female,Japanese,Asread,School Life,Family,13,7.4
Mirai Nikki,Fantasy,Psychological,Modern Japan,Teen,Male,Japanese,Asread,Diary,Psychology,26,7.8
Miss Kobayashi's Dragon Maid,Comedy,Fantasy,Modern Japan,Adult,Female,Fictional,Kyoto Animation,Dragons,Daily Life,13,8.1
Mob Psycho 100,Action,Comedy,Modern Japan,Teen,Male,Japanese,Bones,Superpowers,Psychology,12,8.1
Mobile Suit Gundam,Action,Mecha,Space,Teen,Male,Japanese,Sunrise,Mecha,War,43,8.2
Mobile Suit Gundam: Iron-Blooded Orphans,Action,Mecha,Space,Teen,Male,Japanese,Sunrise,Mecha,War,50,8.1
Mobile Suit Gundam Unicorn,Action,Mecha,Space,Adult,Male,Japanese,Sunrise,Mecha,War,7,8.4
Mobile Suit Zeta Gundam,Action,Mecha,Space,Teen,Male,Japanese,Sunrise,Mecha,War,50,8.2
Monogatari Series,Action,Fantasy,Modern Japan,Teen,Male,Japanese,Shaft,Vampires,Monsters,28,8.3
Monster,Mystery,Psychological,Modern Japan,Adult,Male,Japanese,Madhouse,Psychology,Serial Killer,74,8.8
Monster Musume,Comedy,Fantasy,Modern Japan,Adult,Male,Japanese,Lerche,Monsters,Harem,12,7.1
Monthly Girls' Nozaki-kun,Comedy,Romance,School,Teen,Female,Japanese,DOGAKobo,Romance,Parody,12,8.1
Moribito: Guardian of the Spirit,Action,Fantasy,Alternate World,Teen,Female,Japanese,Production I.G,Fantasy,Adventure,26,7.8
Mouretsu Pirates,Sci-Fi,Adventure,Space,Teen,Female,Japanese,Satelight,Pirates,Space Travel,26,7.3
Mouse,Comedy,Romance,Modern Japan,Adult,Male,Japanese,Studio Deen,Romance,Thief,12,6.8
Moyashimon,Comedy,Supernatural,University,Young Adult,Male,Japanese,Shirogumi,Microorganisms,University Life,11,7.4
Mr. Osomatsu,Comedy,Slice of Life,Modern Japan,Adult,Male,Japanese,Pierrot,Comedy,Parody,25,7.8
Mushishi,Fantasy,Slice of Life,Feudal Japan,Adult,Male,Japanese,Artland,Nature,Supernatural,26,8.7
Mushishi Zoku Shou,Fantasy,Slice of Life,Feudal Japan,Adult,Male,Japanese,Artland,Nature,Supernatural,10,8.8
Muv-Luv Alternative: Total Eclipse,Action,Sci-Fi,Alternate World,Adult,Male,Japanese,Satelight,Mecha,War,24,7.4
My Bride is a Mermaid,Comedy,Romance,Modern Japan,Teen,Male,Japanese,Gonzo,Romance,Mermaids,26,7.4
My Hero Academia,Action,Superhero,Modern Japan,Teen,Male,Japanese,Bones,Superpowers,Heroes,88,8.5
My Little Monster,Romance,Comedy,School,Teen,Female,Japanese,Brain's Base,Romance,School Life,13,7.5
My Love Story!!,Romance,Comedy,School,Teen,Male,Japanese,Madhouse,Romance,School Life,24,7.8
My Teen Romantic Comedy SNAFU,Comedy,Romance,School,Teen,Male,Japanese,Brain's Base,Romance,Solitude,13,8.0
Mysterious Girlfriend X,Comedy,Romance,School,Teen,Male,Japanese,Hoods Entertainment,Romance,Supernatural,13,7.1
Nabari no Ou,Action,Fantasy,Alternate World,Teen,Male,Japanese,J.C.Staff,Ninja,War,26,7.4
Nagi no Asukara,Fantasy,Romance,Modern Japan,Teen,Male,Japanese,P.A. Works,Romance,Mermaids,26,7.8
Nana,Music,Drama,Modern Japan,Adult,Female,Japanese,Madhouse,Music,Relationships,47,8.5
Nanatsu no Taizai,Action,Fantasy,Alternate World,Teen,Male,Japanese,A-1 Pictures,Fantasy,Adventure,100,8.1
Naruto,Action,Adventure,Fantasy,Teen,Male,Fictional,Studio Pierrot,Ninja,Friendship,220,8.3
Natsume's Book of Friends,Supernatural,Slice of Life,Rural Japan,Teen,Male,Japanese,Brain's Base,Spirits,Healing,13,8.5
Natsu no Arashi!,Comedy,Supernatural,Modern Japan,Teen,Male,Japanese,Shaft,Time Travel,Comedy,13,7.4
Nekomonogatari,Action,Fantasy,Modern Japan,Teen,Male,Japanese,Shaft,Vampires,Monsters,4,8.1
Neon Genesis Evangelion,Mecha,Psychological,Post-Apocalyptic,Teen,Male,Japanese,Gainax,Existentialism,Trauma,26,8.5
New Game!,Comedy,Slice of Life,Modern Japan,Adult,Female,Japanese,DOGAKobo,Video Games,Workplace,12,7.4
Nichijou,Comedy,Slice of Life,School,Teen,Female,Japanese,Kyoto Animation,Absurdity,Comedy,26,8.2
Night Raid 1931,Action,Historical,Historical,Adult,Male,Japanese,A-1 Pictures,Superpowers,War,13,7.4
Nisekoi: False Love,Comedy,Romance,School,Teen,Male,Japanese,Shaft,Romance,Harem,20,7.8
No Game No Life,Adventure,Fantasy,Alternate World,Teen,Male,Fictional,Madhouse,Gaming,Strategy,12,7.8
No. 6,Sci-Fi,Drama,Dystopian,Teen,Male,Japanese,Bones,Dystopia,Psychology,11,7.8
Nobunaga Concerto,Historical,Action,Historical,Teen,Male,Japanese,Fuji TV,Historical,War,10,7.4
Nobunagun,Action,Sci-Fi,Historical,Teen,Male,Japanese,Bridge,Historical,War,13,7.1
Non Non Biyori,Slice of Life,Comedy,Rural Japan,Child,Female,Japanese,Silver Link,Countryside,Childhood,12,7.8
Noragami,Action,Supernatural,Modern Japan,Teen,Male,Japanese,Bones,Gods,Supernatural,12,8.1
Norn9,Sci-Fi,Romance,Alternate World,Teen,Female,Japanese,Orange,Time Travel,Romance,12,7.1
Nourin,Comedy,Romance,School,Teen,Male,Japanese,Silver Link,Agriculture,Romance,12,6.8
Nura: Rise of the Yokai Clan,Action,Supernatural,Modern Japan,Teen,Male,Japanese,Studio Deen,Yokai,Supernatural,26,7.8
Nyan Koi!,Comedy,Romance,School,Teen,Male,Japanese,AIC,Romance,Cats,12,7.1
Occult Academy,Comedy,Supernatural,Modern Japan,Teen,Male,Japanese,A-1 Pictures,Occult,Supernatural,13,7.4
Ohana Holoholo,Slice of Life,Comedy,Rural Japan,Teen,Female,Japanese,P.A. Works,Hot Springs,Family,26,7.8
Oishii Kankei,Romance,Drama,Modern Japan,Teen,Female,Japanese,Toei Animation,Romance,Relationships,68,7.4
Ojisan and Marshmallow,Comedy,Slice of Life,Modern Japan,Adult,Male,Japanese,Creators in Pack,Office Life,Love,12,6.8
Okami-san and Her Seven Companions,Comedy,Romance,School,Teen,Female,Japanese,J.C.Staff,Romance,Fairy Tales,12,7.1
Okusama ga Seitokaichou!,Comedy,Romance,School,Teen,Male,Japanese,Seven,Romance,Student Council,12,6.8
One Piece,Adventure,Action,Fantasy,Teen,Male,Fictional,Toei Animation,Pirates,Friendship,Ongoing,8.6
One Punch Man,Action,Comedy,Superhero,Adult,Male,Fictional,Madhouse,Parody,Heroism,12,8.5
OniAi,Comedy,Romance,School,Teen,Male,Japanese,Silver Link,Romance,Harem,12,6.8
Oniichan no Koto Nanka Zenzen Suki Janain Dakara ne!!,Comedy,Romance,School,Teen,Female,Japanese,ZEXCS,Romance,Brother Complex,12,6.8
Orange,Comedy,Romance,School,Teen,Female,Japanese,Telecom Animation Film,Romance,Time Travel,13,7.8
Ore no Imouto ga Konna ni Kawaii Wake ga Nai,Comedy,Romance,School,Teen,Male,Japanese,AIC,Romance,Sister Complex,16,7.4
Ore no Nōnai Sentakushi ga Gakuen Love Come o Zenryoku de Jama Shiteiru,Comedy,Romance,School,Teen,Male,Japanese,Diomedea,Romance,Harem,10,6.8
Oreshura,Comedy,Romance,School,Teen,Male,Japanese,A-1 Pictures,Romance,Harem,13,7.1
Osomatsu-san,Comedy,Slice of Life,Modern Japan,Adult,Male,Japanese,Pierrot,Comedy,Parody,25,7.8
Otogizoushi,Historical,Fantasy,Historical,Teen,Female,Japanese,Production I.G,Historical,Fantasy,26,7.4
Ouran High School Host Club,Comedy,Romance,School,Teen,Female,Japanese,Bones,Romance,Parody,26,7.9
Outbreak Company,Comedy,Fantasy,Alternate World,Teen,Male,Japanese,feel.,Transported,Fantasy World,12,7.4
Overlord,Action,Fantasy,Alternate World,Adult,Male,Japanese,Madhouse,Transported,Fantasy World,39,8.1
Overlord: Ple Ple Pleiades,Comedy,Fantasy,Alternate World,Adult,Male,Japanese,Studio PuYUKAI,Transported,Fantasy World,13,7.4
Pandora Hearts,Action,Fantasy,Alternate World,Teen,Male,Japanese,Xebec,Fantasy,Adventure,25,7.8
Panty & Stocking with Garterbelt,Action,Comedy,Modern Japan,Adult,Female,Japanese,Gainax,Angels,Demons,13,7.8
Paranoia Agent,Psychological,Thriller,Modern Japan,Adult,Male,Japanese,Satelight,Psychology,Mystery,13,7.8
Parasyte -the maxim-,Action,Horror,Modern Japan,Teen,Male,Japanese,Madhouse,Survival,Body Horror,24,8.3
Patema Inverted,Sci-Fi,Adventure,Underground City,Teen,Female,Fictional,Purple Cow Studio Japan,Gravity,Discovery,1,7.5
Peace Maker Kurogane,Action,Historical,Historical,Teen,Male,Japanese,Gonzo,Samurai,War,24,7.4
Peach Girl,Comedy,Romance,School,Teen,Female,Japanese,Studio Pierrot,Romance,School Life,25,7.1
Penguin Highway,Sci-Fi,Mystery,Modern Japan,Child,Male,Japanese,Studio Colorido,Science,Friendship,1,7.6
Persona 4: The Animation,Action,Fantasy,Modern Japan,Teen,Male,Japanese,AIC,Superpowers,Social Links,25,7.8
Persona 5: The Animation,Action,Fantasy,Modern Japan,Teen,Male,Japanese,A-1 Pictures,Superpowers,Social Links,26,8.1
Phantasy Star Online 2: The Animation,Action,Sci-Fi,Space,Teen,Male,Japanese,Telecom Animation Film,Gaming,Space Travel,12,7.1
Phantom: Requiem for the Phantom,Action,Thriller,Modern Japan,Adult,Male,Japanese,Bee Train,Assassins,Conspiracy,26,7.8
Phi Brain: Puzzle of God,Action,Mystery,Modern Japan,Teen,Male,Japanese,Sunrise,Puzzles,Psychology,25,7.4
Photo Kano,Comedy,Romance,School,Teen,Male,Japanese,Madhouse,Romance,Photography,13,7.1
Pita-Ten,Comedy,Fantasy,Modern Japan,Teen,Male,Japanese,Trans Arts,Angels,Friendship,26,7.1
Planetes,Sci-Fi,Slice of Life,Space,Adult,Male,Japanese,Sunrise,Space Travel,Work,26,8.2
Plastic Memories,Sci-Fi,Romance,Alternate World,Teen,Male,Japanese,DOGAKobo,Androids,Romance,13,7.8
Please Teacher!,Comedy,Romance,School,Teen,Male,Japanese,Daume,Romance,Alien,13,7.1
Please Twins!,Comedy,Romance,School,Teen,Male,Japanese,Daume,Romance,Twins,12,7.1
Pokémon,Adventure,Action,Modern Japan,Child,Male,Japanese,OLM,Monsters,Adventure,1200,7.6
Polar Bear Cafe,Comedy,Slice of Life,Arctic,Adult,Male,Japanese,Pierrot,Animals,Cafe,50,7.1
Polyphonica,Comedy,Fantasy,Alternate World,Teen,Male,Japanese, Ginga-ya,Music,Fantasy,12,7.1
Pop Team Epic,Comedy,Action,Modern Japan,Teen,Female,Japanese,Kamikaze Douga,Idols,Parody,12,7.1
Potemayo,Comedy,Fantasy,Modern Japan,Teen,Male,Japanese,J.C.Staff,Fantasy,Comedy,12,7.1
Powerpuff Girls Z,Action,Comedy,Modern Japan,Child,Female,Japanese,Toei Animation,Superheroes,Parody,52,6.8
Princess Jellyfish,Comedy,Slice of Life,Urban Japan,Adult,Female,Japanese,Brain's Base,Fashion,Friendship,11,7.8
Princess Lover!,Comedy,Romance,School,Teen,Male,Japanese,GoHands,Romance,Harem,12,6.8
Princess Principal,Action,Sci-Fi,Alternate World,Teen,Female,Japanese,Actas,Spy,Steampunk,12,7.8
Prison School,Comedy,Ecchi,School,Teen,Male,Japanese,J.C.Staff,Prison,School Life,12,7.4
Problem Children Are Coming from Another World Aren't They?,Comedy,Fantasy,Alternate World,Teen,Male,Japanese,Diomedea,Transported,Fantasy World,10,7.4
Psycho-Pass,Sci-Fi,Action,Dystopian,Adult,Male,Japanese,Production I.G,Justice,Society,22,8.2
Puella Magi Madoka Magica,Magical Girl,Psychological,Modern Japan,Teen,Female,Japanese,Shaft,Magic,Despair,12,8.3
Punch Line,Action,Comedy,Modern Japan,Teen,Male,Japanese,MAPPA,Superpowers,Conspiracy,12,7.1
Pupa,Horror,Psychological,Modern Japan,Teen,Male,Japanese,Studio Deen,Horror,Psychology,12,6.8
Qualidea Code,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,A-1 Pictures,Superpowers,War,12,7.1
Queen's Blade,Action,Fantasy,Alternate World,Adult,Female,Japanese,Arms,Tournament,Fantasy,12,6.8
R-15,Comedy,Romance,School,Teen,Male,Japanese,AIC,Romance,Ecchi,12,6.8
R.O.D the TV,Action,Mystery,Modern Japan,Adult,Male,Japanese,J.C.Staff,Books,Supernatural,26,7.8
Rage of Bahamut: Genesis,Action,Fantasy,Alternate World,Teen,Male,Japanese,MAPPA,Fantasy,Adventure,12,7.8
RahXephon,Action,Sci-Fi,Alternate World,Teen,Male,Japanese,Bones,Mecha,War,26,7.8
Rail Wars!,Action,Comedy,Alternate World,Teen,Male,Japanese,Passione,Trains,Action,12,7.1
Rainbow,Comedy,Slice of Life,Modern Japan,Adult,Male,Japanese,Madhouse,Prison,Rehabilitation,26,7.8
Rakudai Kishi no Cavalry,Action,Fantasy,Alternate World,Teen,Male,Japanese,Silver Link,Fantasy,Knights,12,7.4
Ranma ½,Action,Comedy,Modern Japan,Teen,Male,Japanese,Kitty Films,Martial Arts,Romance,161,7.8
Rascal Does Not Dream of Bunny Girl Senpai,Comedy,Supernatural,Modern Japan,Teen,Male,Japanese,CloverWorks,Adolescence,Supernatural,13,8.3
Re:Creators,Action,Fantasy,Modern Japan,Adult,Male,Multi-ethnic,Troyca,Fiction,Reality,22,7.3
Re:Zero - Starting Life in Another World,Fantasy,Isekai,Fantasy World,Teen,Male,Fictional,White Fox,Time Loop,Survival,25,8.2
Reborn!,Action,Comedy,Modern Japan,Teen,Male,Japanese,Artland,Mafia,Assassins,203,7.9
Recently My Sister is Unusual,Comedy,Romance,School,Teen,Male,Japanese,Project No.9,Romance,Sister Complex,12,6.8
Record of Grancrest War,Action,Fantasy,Alternate World,Teen,Male,Japanese,A-1 Pictures,Fantasy,War,24,7.4
Red Data Girl,Fantasy,Romance,Modern Japan,Teen,Female,Japanese,P.A. Works,Spirits,Romance,12,7.1
Redline,Action,Sci-Fi,Space,Adult,Male,Japanese,Madhouse,Racing,Space Travel,1,7.8
ReLIFE,Slice of Life,Sci-Fi,Modern Japan,Adult,Male,Japanese,TMS Entertainment,Second Chance,Social Issues,13,7.8
Renai Boukun,Comedy,Romance,School,Teen,Male,Japanese,EMT²,Romance,Harem,12,7.1
Restaurant to Another World,Fantasy,Comedy,Alternate World,Adult,Male,Japanese,Silver Link,Food,Fantasy World,12,7.4
Revolutionary Girl Utena,Shoujo,Fantasy,School,Teen,Female,Japanese,J.C.Staff,Revolution,Identity,39,8.0
Rewrite,Action,Fantasy,Alternate World,Teen,Male,Japanese,8bit,Superpowers,Fantasy World,24,7.1
Riddle Story of Devil,Psychological,Thriller,Modern Japan,Teen,Female,Japanese,Diomedea,Assassins,Psychology,12,7.1
Rin-ne,Comedy,Supernatural,Modern Japan,Teen,Male,Japanese,Brain's Base,Spirits,Reincarnation,25,7.1
Rio: Rainbow Gate!,Comedy,Action,Alternate World,Teen,Female,Japanese,Xebec,Casino,Gambling,13,6.8
Ristorante Paradiso,Comedy,Slice of Life,Modern Japan,Adult,Female,Japanese,David Production,Food,Restaurant,11,7.1
Rokka: Braves of the Six Flowers,Action,Fantasy,Alternate World,Teen,Male,Japanese,Passione,Fantasy,Adventure,12,7.4
Rokudenashi Majutsu Koushi to Akashic Records,Fantasy,Adventure,Alternate World,Teen,Male,Japanese,Liden Films,Magic,School,12,7.1
Romeo × Juliet,Fantasy,Romance,Historical,Teen,Male,Japanese,Gonzo,Romance,Tragedy,24,7.8
Rosario + Vampire,Comedy,Romance,School,Teen,Male,Japanese,Gonzo,Romance,Monsters,13,7.1
Rozen Maiden,Comedy,Fantasy,Modern Japan,Teen,Male,Japanese,Nomad,Dolls,Fantasy,12,7.4
Rurouni Kenshin,Action,Historical,Meiji Era Japan,Adult,Male,Japanese,Studio Gallop,Swordsmanship,Redemption,95,8.2
Ryūgajō Nanana no Maizōkin,Comedy,Fantasy,Alternate World,Teen,Male,Japanese,A-1 Pictures,Treasure Hunt,Fantasy,11,7.1
S.A: Special A,Comedy,Romance,School,Teen,Female,Japanese,Gonzo,Romance,School Life,24,7.4
Sabagebu!,Comedy,Action,School,Teen,Female,Japanese,Pierrot,Airsoft,Survival,12,7.1
Sacred Blacksmith,Action,Fantasy,Alternate World,Teen,Male,Japanese,Manglobe,Fantasy,Adventure,12,7.1
Saekano: How to Raise a Boring Girlfriend,Comedy,Romance,School,Teen,Male,Japanese,A-1 Pictures,Romance,Harem,13,7.4
Sailor Moon,Magical Girl,Action,Modern Japan,Teen,Female,Japanese,Toei Animation,Friendship,Love,200,7.7
Saint Seiya: Soul of Gold,Action,Fantasy,Alternate World,Teen,Male,Japanese,Toei Animation,Fantasy,Adventure,13,7.4
Saiyuki,Action,Fantasy,Historical,Adult,Male,Chinese,Studio Pierrot,Fantasy,Adventure,50,7.8
Sakamoto desu ga?,Comedy,Slice of Life,School,Teen,Male,Japanese,Studio Deen,School Life,Delinquents,12,7.8
Sakura Trick,Comedy,Romance,School,Teen,Female,Japanese,Studio Deen,Romance,Yuri,12,7.1
Sakurasou no Pet na Kanojo,Comedy,Romance,School,Teen,Male,Japanese,J.C.Staff,Romance,School Life,24,7.8
Samurai Champloo,Action,Adventure,Edo Period Japan,Adult,Male,Multi-ethnic,Manglobe,Hip-hop,Journey,26,8.4
Samurai Flamenco,Action,Comedy,Modern Japan,Adult,Male,Japanese,Manglobe,Superheroes,Idols,22,7.4
Samurai Harem,Comedy,Romance,Historical,Teen,Male,Japanese,GoHands,Romance,Harem,12,6.8
Sanjay and Craig,Comedy,Adventure,Modern USA,Child,Male,American,Nickelodeon,Snakes,Suburbs,60,6.8
Sankarea,Comedy,Romance,Modern Japan,Teen,Male,Japanese,Studio Deen,Romance,Zombies,12,7.1
Sansha Sanyou,Comedy,Slice of Life,School,Teen,Female,Japanese,DOGAKobo,School Life,Friendship,12,7.1
Sasami-san@Ganbaranai,Comedy,Fantasy,Modern Japan,Teen,Male,Japanese,SHAFT,Goddesses,Family,12,7.4
Sasuke,Action,Adventure,Historical,Teen,Male,Japanese,Sunrise,Ninja,War,25,7.4
Say "I Love You",Comedy,Romance,School,Teen,Female,Japanese,ZEXCS,Romance,School Life,13,7.4
School Days,Comedy,Romance,School,Teen,Male,Japanese,TNK,Romance,School Life,12,6.8
School Rumble,Comedy,Romance,School,Teen,Male,Japanese,Studio Comet,Romance,School Life,26,7.7
Schwarzesmarken,Action,Sci-Fi,Alternate World,Adult,Male,Japanese,ixtl,Mecha,War,12,7.1
Scrapped Princess,Fantasy,Adventure,Alternate World,Teen,Male,Japanese,Bones,Fantasy,Adventure,24,7.4
Seiken no Blacksmith,Action,Fantasy,Alternate World,Teen,Male,Japanese,Manglobe,Fantasy,Adventure,12,7.1
Seikimatsu Occult Gakuin,Comedy,Fantasy,Modern Japan,Teen,Male,Japanese,A-1 Pictures,Occult,Supernatural,13,7.4
Seikon no Qwaser,Action,Fantasy,Alternate World,Teen,Male,Japanese,Hoods Entertainment,Fantasy,Alchemy,24,7.1
Seitokai no Ichizon,Comedy,Slice of Life,School,Teen,Male,Japanese,Studio Deen,School Life,Student Council,12,7.1
Seitokai Yakuindomo,Comedy,Slice of Life,School,Teen,Male,Japanese,GoHands,School Life,Student Council,13,7.4
Sekai Seifuku: Bouryaku no Zvezda,Action,Comedy,Modern Japan,Teen,Female,Japanese,A-1 Pictures,Superpowers,Conspiracy,12,7.1
Sekirei,Action,Comedy,Modern Japan,Teen,Male,Japanese,Seven Arcs,Superpowers,Harem,25,7.4
Sengoku Basara,Action,Historical,Historical,Adult,Male,Japanese,Production I.G,War,Samurai,12,7.8
Senki Zesshou Symphogear,Action,Sci-Fi,Modern Japan,Teen,Female,Japanese,Encourage Films,Superpowers,Music,13,7.4
Senran Kagura,Action,Comedy,Modern Japan,Teen,Female,Japanese,Artland,Ninja,Action,12,7.1
Seraph of the End,Action,Fantasy,Post-Apocalyptic,Teen,Male,Japanese,Wit Studio,Vampires,Apocalypse,24,7.8
Serial Experiments Lain,Psychological,Sci-Fi,Modern Japan,Teen,Female,Japanese,Studio Pierrot,Psychology,Technology,13,8.1
Servant x Service,Comedy,Slice of Life,Modern Japan,Adult,Male,Japanese,A-1 Pictures,Workplace,Romance,13,7.4
Seto no Hanayome,Comedy,Romance,Modern Japan,Teen,Male,Japanese,Gonzo,Romance,Mermaids,26,7.4
Shakugan no Shana,Action,Fantasy,Modern Japan,Teen,Male,Japanese,J.C.Staff,Fantasy,Adventure,72,7.8
Shangri-La,Sci-Fi,Adventure,Future,Teen,Female,Japanese,Gonzo,Future,War,24,7.1
Shigofumi,Comedy,Fantasy,Modern Japan,Teen,Female,Japanese,J.C.Staff,Letters,Supernatural,13,7.1
Shimoneta,Comedy,Action,Modern Japan,Teen,Male,Japanese,J.C.Staff,Superpowers, Ecchi,12,7.1
Shin Koihime Musou,Action,Historical,Historical,Teen,Female,Japanese,DOGAKobo,War,Samurai,12,6.8
Shin Sekai Yori,Sci-Fi,Fantasy,Alternate World,Teen,Male,Japanese,A-1 Pictures,Psychic Powers,Utopia,25,8.1
Shinmai Maou no Testament,Action,Fantasy,Alternate World,Teen,Male,Japanese,Production IMS,Demons,War,12,7.1
Shirobako,Comedy,Slice of Life,Modern Japan,Adult,Female,Japanese,P.A. Works,Anime Industry,Dreams,24,8.4
Shirokuma Cafe,Comedy,Slice of Life,Modern Japan,Adult,Male,Japanese,Pierrot,Animals,Cafe,50,7.1
Shokugeki no Soma,Comedy,Cooking,School,Teen,Male,Japanese,J.C.Staff,Cooking,School Life,24,7.8
Shomin Sample,Comedy,Romance,School,Teen,Male,Japanese,Silver Link,Romance,Commoner,12,7.1
Shonen Maid,Comedy,Slice of Life,Modern Japan,Teen,Male,Japanese,8bit,Crossdressing,Maid,12,7.1
Short Peace,Sci-Fi,Action,Future,Adult,Male,Japanese,Shirogumi,War,Technology,1,7.4
Shoujo Kakumei Utena,Shoujo,Fantasy,School,Teen,Female,Japanese,J.C.Staff,Revolution,Identity,39,8.0
Shoukoku no Altair,Action,Adventure,Historical,Teen,Male,Japanese,MAPPA,War,Politics,24,7.8
Show by Rock!!,Comedy,Music,Modern Japan,Teen,Female,Japanese,Bones,Music,Bands,12,7.4
Shugo Chara!,Comedy,Fantasy,Modern Japan,Child,Female,Japanese,Satelight,Guardian Characters,Friendship,127,7.1
Sidonia no Kishi,Sci-Fi,Action,Space,Teen,Male,Japanese,Polygon Pictures,Mecha,War,12,7.8
Silver Spoon,Slice of Life,Comedy,Rural Japan,Teen,Male,Japanese,A-1 Pictures,Agriculture,Growth,11,7.9
Sin: Nanatsu no Taizai,Action,Fantasy,Alternate World,Teen,Male,Japanese,Artland,Demons,War,12,6.8
Sket Dance,Comedy,Slice of Life,School,Teen,Male,Japanese,Tatsunoko Production,School Life,Club,77,7.8
Sketchbook ~Full Colors~,Comedy,Slice of Life,School,Teen,Female,Japanese,HAL Film Maker,Art,School Life,13,7.1
Skip Beat!,Comedy,Romance,Entertainment Industry,Teen,Female,Japanese,Hal Film Maker,Romance,Revenge,25,7.9
Slam Dunk,Sports,Comedy,School,Teen,Male,Japanese,Toei Animation,Basketball,School Life,101,8.1
Slayers,Action,Fantasy,Alternate World,Teen,Female,Japanese,Studio Pierrot,Fantasy,Adventure,104,7.8
So I Can't Play H!,Comedy,Romance,School,Teen,Male,Japanese,feel.,Romance,Ecchi,12,6.8
Softenni,Comedy,Sports,School,Teen,Female,Japanese,Xebec,Tennis,School Life,12,6.8
Sola,Comedy,Fantasy,Modern Japan,Teen,Male,Japanese,Nomad,Yuki-onna,Friendship,13,7.1
Solitary Gourmet,Comedy,Slice of Life,Modern Japan,Adult,Male,Japanese,MAPPA,Food,Travel,12,7.4
Someday's Dreamers,Comedy,Fantasy,Modern Japan,Teen,Female,Japanese,J.C.Staff,Magic,School Life,12,7.1
SoniAni: Super Sonico The Animation,Comedy,Slice of Life,Modern Japan,Adult,Female,Japanese,White Fox,Idols,Music,12,6.8
Sora no Manimani,Comedy,Slice of Life,School,Teen,Male,Japanese,Studio Comet,Astronomy,School Life,12,7.1
Sora no Otoshimono,Comedy,Fantasy,Modern Japan,Teen,Male,Japanese,AIC,Angels,Friendship,20,7.4
Sorcerer Hunters,Action,Fantasy,Alternate World,Teen,Male,Japanese,Xebec,Fantasy,Adventure,26,7.1
Soredake Machió!,Comedy,Slice of Life,Modern Japan,Adult,Male,Japanese,Shin-Ei Animation,Idols,Music,12,6.8
Soul Eater,Action,Fantasy,Alternate World,Teen,Male,Japanese,Bones,Fantasy,Adventure,51,7.8
Soul Link,Action,Sci-Fi,Space,Teen,Male,Japanese,Picture Magic,Mecha,War,12,6.8
Sound! Euphonium,Comedy,Music,School,Teen,Female,Japanese,Kyoto Animation,Music,Band,13,7.8
Space Battleship Yamato,Sci-Fi,Space Opera,Space,Adult,Male,Japanese,Studio Pierrot,War,Space Travel,26,8.0
